,match_id,id,minute,team_name,type_name,sub_type_name,player_name,x,y,end_x,end_y,outcome_name,shot_statsbomb_xg,goal,shoot,move,xt
5,2275127,9f55eb20-c086-408e-990c-549b19d3f5eb,0,Reading WFC,Pass,Kick Off,Fara Williams,61.0,40.1,47.7,49.4,,,False,False,True,-0.00979463490323049
7,2275127,c00224f6-8376-4c12-bc52-356830e1ee22,0,Reading WFC,Carry,,Jade Moore,47.7,49.4,50.4,50.5,,,False,False,True,0.0
9,2275127,3a8941d3-6f16-49e4-a358-a89b2e4548c9,0,Reading WFC,Pass,,Jade Moore,50.4,50.5,80.5,25.2,,,False,False,True,0.020302902691088837
14,2275127,9167c849-5488-418b-b560-6c351182a5e6,0,Everton LFC,Pass,Recovery,Chloe Kelly,49.1,26.7,36.0,9.9,,,False,False,True,-0.0031402412924073078
17,2275127,94382d3d-97df-4e95-a490-b409c62b6d59,0,Everton LFC,Carry,,Danielle Turner,36.0,9.9,35.6,9.2,,,False,False,True,0.0
23,2275127,ddfc067a-02f7-4b3a-b9f9-7d9415518739,0,Everton LFC,Pass,Throw-in,Danielle Turner,30.1,0.1,41.4,3.7,,,False,False,True,0.0031089534681797617
25,2275127,12312af4-5313-4b6a-a2bd-d06e0a1ba21a,0,Everton LFC,Carry,,Molly Pike,41.4,3.7,37.8,1.2,,,False,False,True,0.0
27,2275127,082b2db9-d1a9-48fb-b7ae-09937d3944a6,0,Everton LFC,Pass,,Molly Pike,37.8,1.2,64.2,0.1,,,False,False,True,0.0021295547434014763
30,2275127,b7fa3d9e-bf4d-4f85-b8be-c22c0188626f,0,Everton LFC,Carry,,Simone Magill,64.2,0.1,66.2,0.8,,,False,False,True,0.0
32,2275127,33679f90-c7a6-4d03-9426-23d48d7907ce,0,Reading WFC,Pass,Throw-in,Brooke Chaplen,58.6,80.0,50.1,50.7,,,False,False,True,0.004459139700186289
38,2275127,c94bc545-c87c-474d-9804-876d06a0fa96,1,Everton LFC,Carry,,Molly Pike,48.0,26.9,55.8,26.3,,,False,False,True,0.001513927565102175
40,2275127,a1c0d5fb-cfb3-42ee-a4ab-8cd7dca1e7a9,1,Everton LFC,Pass,,Molly Pike,55.8,26.3,66.9,28.7,,,False,False,True,0.007227292408018865
43,2275127,5fa4818e-b1e6-4368-b906-53f9f4ce7029,1,Everton LFC,Carry,,Simone Magill,66.9,28.7,67.5,28.5,,,False,False,True,-0.00011089601886498518
46,2275127,ef51e941-e5e6-4a85-b8d4-83e6f47ef001,1,Everton LFC,Pass,Recovery,Lucy Hope,64.6,38.2,85.5,24.9,,,False,False,True,0.018302974659927786
50,2275127,60a92267-2dbb-4635-9efc-287da926104a,1,Reading WFC,Carry,,Grace Moloney,3.6,56.3,15.1,40.1,,,False,False,True,0.001120447476507131
51,2275127,1f6e611d-e689-45ca-a779-cfd65e908a76,1,Reading WFC,Pass,,Grace Moloney,15.1,40.1,22.1,21.6,,,False,False,True,0.0024595032216754784
53,2275127,72278b61-fa1c-4b5f-b498-67d65afacc68,1,Reading WFC,Carry,,Sophie Howard,22.1,21.6,25.3,15.5,,,False,False,True,0.0011078746547875072
55,2275127,67959d8e-25f3-437b-bd65-95f067c95b54,1,Reading WFC,Pass,,Sophie Howard,25.3,15.5,31.7,4.2,,,False,False,True,0.0025672599353624365
57,2275127,f87570d0-d935-46de-99a0-9b2d1d756b56,1,Reading WFC,Carry,,Rachel Rowe,31.7,4.2,26.6,6.6,,,False,False,True,-0.0004292711336114398
67,2275127,269d858a-cb88-4aee-b79b-21d23412b0a1,1,Everton LFC,Carry,,Maéva Clemaron,76.6,58.6,75.3,51.5,,,False,False,True,-0.034891968329131905
68,2275127,f2ce4b16-0b0a-4c71-928c-b467b4df5b89,1,Everton LFC,Pass,,Maéva Clemaron,75.3,51.5,89.9,33.6,,,False,False,True,0.028723638979009737
70,2275127,7f574ce3-90f5-480d-9f9a-583c30efef84,1,Everton LFC,Carry,,Chloe Kelly,89.9,33.6,97.8,49.9,,,False,False,True,-0.0033833956995348927
76,2275127,ae7a83fd-1970-430f-a0ee-fdee39706237,2,Reading WFC,Pass,Recovery,Rachel Rowe,41.7,20.1,57.2,24.1,,,False,False,True,0.0025926106014660232
78,2275127,0d3e8734-ac40-4aba-9612-64140528c17c,2,Reading WFC,Carry,,Millie Laura Farrow,57.2,24.1,57.2,23.2,,,False,False,True,0.0
90,2275127,36ae2b7d-7242-4042-93d0-3d436e8dca0c,2,Reading WFC,Carry,,Jade Moore,57.9,26.3,65.0,24.1,,,False,False,True,0.004490588162726506
94,2275127,fee69235-a139-4a14-8dc2-b3026d61ce99,2,Reading WFC,Carry,,Jade Moore,65.0,24.1,81.2,4.4,,,False,False,True,-0.005924369975413964
96,2275127,7050f968-853b-44b3-acc8-052f5d05bc93,2,Reading WFC,Pass,,Jade Moore,81.2,4.4,93.4,18.1,,,False,False,True,0.021315227229044192
98,2275127,45298d5a-05f4-49e0-a6e2-ca35ab821ad3,2,Reading WFC,Carry,,Fara Williams,93.4,18.1,102.5,5.5,,,False,False,True,-0.017341998689824088
103,2275127,d2999803-5126-4759-a9e5-9fda5feff2ac,3,Reading WFC,Pass,Throw-in,Rachel Rowe,51.0,0.1,67.4,13.3,,,False,False,True,-0.012781202313230496
105,2275127,65f76a06-35cb-4ee1-a16c-bf1df45bede1,3,Reading WFC,Carry,,Millie Laura Farrow,67.4,13.3,66.3,16.1,,,False,False,True,0.0013139413436130468
108,2275127,5e3389bb-d395-4035-8f43-16073e6fc29c,3,Everton LFC,Pass,Recovery,Molly Pike,54.0,57.1,62.4,63.3,,,False,False,True,0.0061501033281116165
110,2275127,1c044d67-7fd8-463c-b729-13062dbcee41,3,Everton LFC,Pass,,Lucy Hope,62.4,63.3,69.7,65.3,,,False,False,True,-0.0029582102240835843
113,2275127,ab50ffbf-535d-41fc-9e51-6111e7842317,3,Everton LFC,Carry,,Simone Magill,69.7,65.3,70.6,62.4,,,False,False,True,0.0
116,2275127,41e7ebe4-f19c-4e9a-a6ee-da5fa7a64ef4,4,Everton LFC,Pass,Free Kick,Kika van Es,69.7,62.4,54.7,31.6,,,False,False,True,0.0012970752260412985
118,2275127,f9e7a635-d5a9-44ae-8a41-896e0b8c4468,4,Everton LFC,Carry,,Gabrielle George,54.7,31.6,50.7,27.2,,,False,False,True,-0.000807130110664734
119,2275127,d39a98db-aa47-47ce-b6c6-2d26f8b95a34,4,Everton LFC,Pass,,Gabrielle George,50.7,27.2,58.0,1.9,,,False,False,True,0.0011047045055274061
121,2275127,693a864d-94f8-41a0-8623-eaa812afd7f2,4,Everton LFC,Carry,,Danielle Turner,58.0,1.9,63.1,2.5,,,False,False,True,0.004239690367260388
126,2275127,8e600d8a-c4e8-4796-8303-1e2002d41c66,4,Everton LFC,Pass,Throw-in,Danielle Turner,88.6,0.1,94.4,6.5,,,False,False,True,0.0027284999954373824
128,2275127,1d2e85a2-af2c-4bc3-81f0-4c2cf59b9592,4,Everton LFC,Carry,,Chloe Kelly,94.4,6.5,93.9,6.1,,,False,False,True,0.0
132,2275127,43ba76c5-44b0-4d40-ae94-6a599dae4153,4,Reading WFC,Pass,Recovery,Brooke Chaplen,33.3,77.3,36.6,70.9,,,False,False,True,0.0002812121730992887
134,2275127,8f3c8559-19f1-4a8f-80e5-a1beb72307c6,4,Reading WFC,Carry,,Fara Williams,36.6,70.9,40.6,70.7,,,False,False,True,0.0029764118080983
135,2275127,5124bb89-5cb6-496f-aef7-0165244b8a56,4,Reading WFC,Pass,,Fara Williams,40.6,70.7,36.2,76.7,,,False,False,True,-0.0032576239811975887
137,2275127,3be32419-44d5-4c63-ab66-85db670df0b4,4,Reading WFC,Carry,,Jade Moore,36.2,76.7,36.4,76.4,,,False,False,True,0.0
140,2275127,2cf9e093-7b2f-45ad-8e2b-305a13216bca,4,Everton LFC,Pass,Recovery,Gabrielle George,52.7,6.5,24.7,21.8,,,False,False,True,0.0008483560525566307
142,2275127,5e637966-9ac1-4628-847c-6d766b0a9f5e,4,Everton LFC,Carry,,Tinja-Riikka Tellervo Korpela,24.7,21.8,23.6,24.5,,,False,False,True,0.0
144,2275127,02c5b6cf-857e-4502-93be-3378d161b3f9,4,Everton LFC,Pass,,Tinja-Riikka Tellervo Korpela,23.6,24.5,28.5,9.2,,,False,False,True,-0.0008051923727497631
146,2275127,415d6757-08d3-4294-938a-12f6d97142ae,4,Everton LFC,Carry,,Gabrielle George,28.5,9.2,43.1,4.1,,,False,False,True,0.002066971944052044
151,2275127,e93eddc1-fbe1-413b-9b59-7abcbde5cd41,5,Everton LFC,Pass,Recovery,Danielle Turner,63.3,14.5,71.3,37.8,,,False,False,True,-0.004051270612182632
153,2275127,8467593c-7799-4056-b2c4-079ef4e8e2d6,5,Everton LFC,Carry,,Molly Pike,71.3,37.8,71.1,37.4,,,False,False,True,0.0
156,2275127,0954579f-29c9-4b55-ad88-9d565d6c9157,5,Reading WFC,Pass,Recovery,Sophie Howard,36.2,41.2,56.1,60.9,,,False,False,True,0.00815140600267147
158,2275127,05ca28f5-d82e-46f9-8fec-f78843ed0484,5,Reading WFC,Carry,,Brooke Chaplen,56.1,60.9,79.4,56.0,,,False,False,True,0.043202990079650394
163,2275127,63c56c2c-1fa6-4b05-8b58-a6151034882a,5,Reading WFC,Pass,,Fara Williams,77.8,58.5,108.9,41.6,,,False,False,True,0.1714741067101636
167,2275127,8aa1ccbf-fcc0-410e-98dd-a646c56aea82,6,Everton LFC,Pass,Kick Off,Maéva Clemaron,60.0,40.0,63.8,38.7,,,False,False,True,0.0
169,2275127,1690a06a-3562-4706-a23a-b7ed8e246b52,6,Everton LFC,Carry,,Chloe Kelly,63.8,38.7,72.6,25.6,,,False,False,True,0.006225394227932418
175,2275127,d4c27dd5-a9bd-4e6f-9886-a07fa346c867,7,Everton LFC,Pass,Free Kick,Danielle Turner,59.3,1.7,42.3,4.1,,,False,False,True,0.0021101356238589115
177,2275127,7866159c-a49c-4862-ae43-ab5d447ba8c5,7,Everton LFC,Carry,,Gabrielle George,42.3,4.1,51.1,8.8,,,False,False,True,-0.0031590148690612274
186,2275127,1832ddf8-4ee7-41cb-9a51-094e365e2bf1,7,Everton LFC,Carry,,Lucy Hope,61.5,38.0,62.9,38.0,,,False,False,True,0.0
191,2275127,370a1f37-93ee-4c68-9fca-7bfe5dc7e572,7,Reading WFC,Carry,,Grace Moloney,14.4,29.7,14.2,29.7,,,False,False,True,0.0
192,2275127,ab348e7f-480f-410f-8a1c-615b51d3bb0b,7,Reading WFC,Pass,,Grace Moloney,14.2,29.7,23.5,61.4,,,False,False,True,-0.0007098106899666233
194,2275127,724fc073-10b7-42bb-90d1-f8360b1602b8,7,Reading WFC,Carry,,Kristine Leine,23.5,61.4,44.8,61.8,,,False,False,True,-0.0012116090541085542
195,2275127,24929640-e3bb-49c3-ba24-a9ee5d102479,7,Reading WFC,Pass,,Kristine Leine,44.8,61.8,51.2,78.4,,,False,False,True,-0.00030213102128722196
197,2275127,f44a61fe-3975-4639-af4c-d3af7b4291bd,7,Reading WFC,Carry,,Natasha Harding,51.2,78.4,58.1,78.9,,,False,False,True,0.001262196069868766
201,2275127,a4fb607c-8e1b-4879-bf89-13eb507775aa,8,Reading WFC,Pass,Free Kick,Natasha Harding,60.1,78.9,44.1,71.3,,,False,False,True,-0.0008079535075514403
203,2275127,416848c6-0fc1-481e-81ea-b76f0d8ee318,8,Reading WFC,Carry,,Kristine Leine,44.1,71.3,44.6,69.1,,,False,False,True,0.0
204,2275127,da3e0004-03a4-438b-b90c-5ba5c4ea66f3,8,Reading WFC,Pass,,Kristine Leine,44.6,69.1,44.4,32.5,,,False,False,True,0.002210254627402595
206,2275127,bd5073ff-27cc-4032-b447-88b1c8f902d6,8,Reading WFC,Carry,,Sophie Howard,44.4,32.5,45.3,35.4,,,False,False,True,-0.008109067324480808
208,2275127,2d7016dc-e819-4b0c-b00e-01bbb53808d6,8,Everton LFC,Pass,Recovery,Kika van Es,27.2,51.8,46.5,52.9,,,False,False,True,0.004439726346676632
210,2275127,06cbc7c1-0854-4135-925b-e5a44b355074,8,Everton LFC,Carry,,Maéva Clemaron,46.5,52.9,45.6,56.9,,,False,False,True,0.0014604319344078444
212,2275127,7a978f2c-9b5c-4b2a-8536-7e85eecb2e54,8,Everton LFC,Pass,,Maéva Clemaron,45.6,56.9,41.1,72.4,,,False,False,True,-0.0031964230385930405
214,2275127,dabbfe56-0a01-42d4-84e5-86fc17637db2,8,Everton LFC,Carry,,Inessa Kaagman,41.1,72.4,41.4,69.1,,,False,False,True,0.0
215,2275127,11fdaac5-59c0-413b-ab1d-bac2da4fc56e,8,Everton LFC,Pass,,Inessa Kaagman,41.4,69.1,29.6,68.0,,,False,False,True,-0.002352367146376282
217,2275127,5920a1e1-44e1-4a80-a803-1f0b6b44b471,8,Everton LFC,Carry,,Kika van Es,29.6,68.0,32.3,68.4,,,False,False,True,-0.0006240446617220181
221,2275127,f7b8b75a-e235-40e2-a352-4745503741df,8,Reading WFC,Pass,Recovery,Kristine Leine,13.5,20.1,3.6,37.6,,,False,False,True,-0.0010979663777381798
223,2275127,e8874c29-d025-4d04-90ee-00212228f673,8,Reading WFC,Carry,,Grace Moloney,3.6,37.6,4.9,38.8,,,False,False,True,0.0
228,2275127,1bb1807d-dfd9-4757-af33-37d49c4a6e0a,8,Reading WFC,Pass,Recovery,Jade Moore,34.2,41.2,43.9,37.0,,,False,False,True,-0.0009000219029904645
230,2275127,7fdc107d-145c-4e4d-8295-3cd5c6df08bf,8,Reading WFC,Pass,,Remi Allen,43.0,38.3,44.4,50.9,,,False,False,True,0.0012005978404509227
232,2275127,78dc2a2e-e3e6-4594-94a8-b735bf87c19d,8,Reading WFC,Carry,,Fara Williams,44.4,50.9,41.5,53.6,,,False,False,True,0.0010315699164710878
236,2275127,da455169-e3b1-448d-9550-a06eb3d2c271,8,Everton LFC,Carry,,Chloe Kelly,81.1,25.6,91.3,21.4,,,False,False,True,0.0338693363374683
245,2275127,85bec6c5-707e-4c7c-85ba-6c8877e03a69,9,Everton LFC,Pass,Recovery,Megan Finnigan,104.3,57.1,91.5,52.7,,,False,False,True,0.07269642311468653
247,2275127,2648adaa-66e5-41de-a397-ccc85ed1323f,9,Everton LFC,Pass,,Maéva Clemaron,92.1,52.4,114.8,39.4,,,False,False,True,0.3098316935480633
254,2275127,f2b2aff9-3a32-4bd5-a274-3236f8207d6b,10,Reading WFC,Pass,Kick Off,Fara Williams,61.0,40.1,60.6,27.9,,,False,False,True,0.0002927128641383274
256,2275127,0ae1569e-dfab-49ac-bad6-0d25b716529d,10,Reading WFC,Carry,,Millie Laura Farrow,60.6,27.9,61.9,37.2,,,False,False,True,-0.0019959461199789592
259,2275127,79fe1f0d-a593-4184-8014-98e8235ea84b,10,Everton LFC,Carry,,Molly Pike,53.3,32.3,54.0,32.5,,,False,False,True,0.0
260,2275127,67596267-0573-44be-b61b-08634ceba9e0,10,Everton LFC,Pass,,Molly Pike,54.0,32.5,57.1,38.9,,,False,False,True,0.000849433407291102
262,2275127,4bacf9b9-b79e-4606-bf7e-d5cb53bb76ab,10,Everton LFC,Carry,,Lucy Hope,57.1,38.9,64.2,40.0,,,False,False,True,0.005088710335186245
266,2275127,b2a40127-cdfd-4384-9c89-1c40eaf3c7b9,10,Everton LFC,Pass,Free Kick,Lucy Hope,61.8,43.3,54.4,26.7,,,False,False,True,-0.007641376998317979
268,2275127,68cd4f4e-6b42-4033-9f83-c546e410fbf5,10,Everton LFC,Carry,,Gabrielle George,54.4,26.7,70.0,6.3,,,False,False,True,0.009682302471794253
270,2275127,3b433e01-259c-4db1-9456-87c16d7f3c8d,10,Everton LFC,Pass,,Gabrielle George,70.0,6.3,77.5,1.9,,,False,False,True,-0.01040928683004427
273,2275127,8e66bc52-390e-46d8-8caa-fc389c2673d7,10,Everton LFC,Carry,,Danielle Turner,77.5,1.9,83.1,3.2,,,False,False,True,0.003417814007995552
278,2275127,b0da98ab-64eb-4c3b-b909-87ab4bce199e,10,Everton LFC,Pass,Recovery,Chloe Kelly,73.7,3.9,61.3,4.5,,,False,False,True,-0.005145037709671193
280,2275127,eceb710c-7c8e-4b3e-9810-d3fd81a8e126,10,Everton LFC,Pass,,Danielle Turner,59.1,5.0,66.4,9.6,,,False,False,True,0.0011770029999972759
289,2275127,a3a21dab-a2f5-4d13-94ab-ddb72d6b6c86,11,Reading WFC,Pass,Recovery,Natasha Harding,15.8,71.6,3.6,55.8,,,False,False,True,0.0006454185379649777
294,2275127,344c33cf-a43f-4514-a083-9be2927ac3af,11,Reading WFC,Carry,,Amalie Vevle Eikeland,55.0,42.1,85.2,50.3,,,False,False,True,-0.006807249385083959
298,2275127,5adf50dd-d02b-4a25-aa63-df12df0f7dce,12,Reading WFC,Pass,Free Kick,Fara Williams,84.9,46.1,104.5,23.7,,,False,False,True,-0.015802098985805046
300,2275127,b6661f7c-300c-4873-8a47-b0faee94fe86,12,Reading WFC,Carry,,Rachel Rowe,104.5,23.7,104.5,23.7,,,False,False,True,0.0
304,2275127,05047a81-6269-4230-b45a-dc3aeb68ed63,12,Reading WFC,Carry,,Amalie Vevle Eikeland,62.5,14.1,64.1,14.6,,,False,False,True,0.0
305,2275127,0bf74e51-0a70-49a0-b4ba-9fd47d7fbaaf,12,Reading WFC,Pass,,Amalie Vevle Eikeland,64.1,14.6,86.3,7.9,,,False,False,True,-0.0024498040478258386
307,2275127,3a559855-ebf6-4955-875f-21c0b1c86c3e,12,Reading WFC,Carry,,Rachel Rowe,86.3,7.9,100.0,16.8,,,False,False,True,-0.007499443074880688
310,2275127,554fa296-2828-4c1a-a4dc-4278c1da1334,12,Everton LFC,Carry,,Tinja-Riikka Tellervo Korpela,3.7,38.2,13.2,44.0,,,False,False,True,-0.0019647232693496973
311,2275127,dfc94b6d-8590-40f9-877a-bd24f9504c72,12,Everton LFC,Pass,,Tinja-Riikka Tellervo Korpela,13.2,44.0,14.3,56.9,,,False,False,True,0.00015492141427017993
313,2275127,716709e2-1cd0-4450-b9a8-4d4c1df448a9,12,Everton LFC,Carry,,Megan Finnigan,14.3,56.9,15.6,56.9,,,False,False,True,-0.00150056933380135
314,2275127,4f12cd47-a503-4928-bddd-ffcb28f09eac,12,Everton LFC,Pass,,Megan Finnigan,15.6,56.9,36.3,54.4,,,False,False,True,0.0026476016854978927
316,2275127,5e56ab2e-a94b-4212-95fd-dc50b42f337f,12,Everton LFC,Carry,,Maéva Clemaron,36.3,54.4,38.3,56.9,,,False,False,True,0.0013841215064958005
320,2275127,2e5ed158-9ee6-4b52-9f82-84b886f94d1a,12,Reading WFC,Carry,,Rachel Rowe,76.3,16.4,78.3,18.1,,,False,False,True,0.0
321,2275127,cd7050d2-23d8-43ea-a1e1-7e90ac24292a,12,Reading WFC,Pass,,Rachel Rowe,78.3,18.1,90.9,33.0,,,False,False,True,0.05435061373490047
324,2275127,b3e88633-79af-42fd-831b-4b2fa4a29eb7,12,Reading WFC,Carry,,Fara Williams,90.9,33.0,90.7,30.8,,,False,False,True,0.0
325,2275127,1f7ff36c-71da-48bc-8792-4c56b232a625,12,Reading WFC,Pass,,Fara Williams,90.7,30.8,99.8,33.9,,,False,False,True,0.132956164606414
327,2275127,77aa0a24-f7d6-454f-8573-5409be8411dd,12,Reading WFC,Carry,,Millie Laura Farrow,99.8,33.9,100.3,36.8,,,False,False,True,0.0
338,2275127,461cb21b-87f6-4446-98e1-fb8ed4e44940,13,Everton LFC,Carry,,Inessa Kaagman,10.1,14.3,10.5,13.4,,,False,False,True,0.0
342,2275127,2340c468-f3f1-46e3-bb76-42e1e7bc4839,13,Everton LFC,Carry,,Inessa Kaagman,6.8,16.1,2.8,6.3,,,False,False,True,-0.004217615564553818
349,2275127,10a97fc0-0ce3-4ed0-9935-206037d229ab,14,Reading WFC,Pass,Recovery,Kristine Leine,69.0,71.6,57.2,50.1,,,False,False,True,0.01679267624687861
351,2275127,7b33e596-555a-4697-b8d7-348314c604bd,14,Reading WFC,Carry,,Sophie Howard,57.2,50.1,62.3,54.5,,,False,False,True,-0.021688448818211047
354,2275127,fd846dde-e599-4885-9c9d-a10737d6286f,14,Reading WFC,Pass,,Sophie Howard,62.3,54.5,59.3,74.8,,,False,False,True,-0.00014450333933509977
356,2275127,edd3e47c-2190-4fbb-8922-1cb868491247,14,Reading WFC,Carry,,Kristine Leine,59.3,74.8,49.7,75.1,,,False,False,True,-0.001262196069868766
357,2275127,7f09636d-0f50-4d2d-98b9-ad54d90198d2,14,Reading WFC,Pass,,Kristine Leine,49.7,75.1,12.4,48.3,,,False,False,True,0.0009440217828147847
359,2275127,5e191183-2cae-4414-b784-205ca0e76215,14,Reading WFC,Carry,,Grace Moloney,12.4,48.3,12.4,48.3,,,False,False,True,0.0
360,2275127,12268991-5441-47b7-99d1-e8c80cb153df,14,Reading WFC,Pass,,Grace Moloney,12.4,48.3,26.8,75.6,,,False,False,True,-0.002149071425242274
362,2275127,510ac14e-45bc-4bb7-8e25-c5e2f41ac2d5,14,Reading WFC,Carry,,Kristine Leine,26.8,75.6,22.9,68.7,,,False,False,True,0.0028380271619210663
363,2275127,7fbd8c0a-8871-41a1-a4dd-0c52d057cd2e,14,Reading WFC,Pass,,Kristine Leine,22.9,68.7,12.2,48.1,,,False,False,True,-0.0006889557366787924
373,2275127,ff31143a-b163-449f-8792-ac29a0391697,15,Reading WFC,Pass,Goal Kick,Grace Moloney,7.0,44.1,12.9,27.0,,,False,False,True,0.001583055139736108
375,2275127,8b31c110-b497-4375-94ba-c6d1569e3250,15,Reading WFC,Carry,,Sophie Howard,12.9,27.0,17.1,23.9,,,False,False,True,0.0012746648699970458
378,2275127,0eec0ded-67d2-4f9c-b3ec-298076ba6cd5,15,Everton LFC,Pass,Recovery,Maéva Clemaron,80.2,60.0,91.5,61.1,,,False,False,True,-0.05611305202797525
380,2275127,256a100b-22e1-4ce7-9694-58aac4d18ac8,15,Everton LFC,Carry,,Lucy Hope,91.5,61.1,93.7,61.3,,,False,False,True,0.0
385,2275127,8bc627cd-bebd-4e8d-87a4-f5669766111c,15,Reading WFC,Carry,,Sophie Howard,14.0,16.8,12.4,5.3,,,False,False,True,0.00016797065810480322
390,2275127,efaa8d12-c60c-49ee-9a22-3c54705bafeb,15,Reading WFC,Carry,,Remi Allen,29.7,18.4,35.3,12.4,,,False,False,True,-0.0006788680182514273
392,2275127,cc7630d1-fad3-42da-b68c-5b2a940577e6,15,Reading WFC,Pass,,Remi Allen,35.3,12.4,22.6,48.3,,,False,False,True,-0.002645612848517102
394,2275127,49140d32-eaf6-4b24-8cbb-b0d7e93c4e20,15,Reading WFC,Carry,,Natasha Harding,22.6,48.3,22.0,54.7,,,False,False,True,-0.0011359988469955354
400,2275127,fbe75c73-da26-4bc0-a890-a663af915f9b,15,Reading WFC,Pass,Recovery,Remi Allen,55.2,36.5,63.9,36.5,,,False,False,True,0.005088710335186245
402,2275127,0205b446-460a-4e2a-9f05-a50e6c25d829,15,Reading WFC,Carry,,Millie Laura Farrow,63.9,36.5,63.9,36.5,,,False,False,True,0.0
403,2275127,af72a74f-b7a8-4791-b5ad-e91485c86e10,15,Reading WFC,Pass,,Millie Laura Farrow,63.9,36.5,73.0,48.5,,,False,False,True,0.030863184747193642
406,2275127,c6637c16-e5df-43e9-be57-0c2d6014fe11,15,Reading WFC,Carry,,Remi Allen,73.0,48.5,73.9,42.3,,,False,False,True,-0.0364642959130117
407,2275127,d6b470a5-65f9-48fb-af9b-cfc737c6db61,15,Reading WFC,Pass,,Remi Allen,73.9,42.3,92.3,15.7,,,False,False,True,0.020251210294134892
409,2275127,49696deb-a055-4568-b18b-1a7b08994bef,15,Reading WFC,Carry,,Amalie Vevle Eikeland,92.3,15.7,112.9,22.6,,,False,False,True,-0.01763826916044888
413,2275127,3051baab-23fe-40f4-9570-6266de7d4f5f,16,Reading WFC,Pass,Corner,Fara Williams,120.0,0.1,118.4,39.0,,,False,False,True,0.3631794180469963
417,2275127,6b531d94-a4be-4f4f-ab94-2ff313434cef,17,Everton LFC,Pass,Kick Off,Maéva Clemaron,60.0,40.0,51.8,40.9,,,False,False,True,-0.007054136291452186
419,2275127,934736d6-29a8-4d78-85a9-ef33ce90f610,17,Everton LFC,Carry,,Lucy Hope,51.8,40.9,52.7,34.0,,,False,False,True,0.0019654259562659412
421,2275127,53925c3f-48c6-4be5-a586-3fe27f9f7f4a,17,Everton LFC,Pass,,Lucy Hope,52.7,34.0,49.6,3.7,,,False,False,True,0.013406346300799342
423,2275127,d7f8a8f4-adb2-4abd-b69f-71aa063bfa48,17,Everton LFC,Carry,,Danielle Turner,49.6,3.7,50.5,3.4,,,False,False,True,0.0
424,2275127,6c2f8409-8d25-4c53-b53d-27dbed14919a,17,Everton LFC,Pass,,Danielle Turner,50.5,3.4,65.8,0.6,,,False,False,True,-0.009718514945967384
427,2275127,c2910075-63c7-41a9-9340-a4a8006b79e3,17,Everton LFC,Carry,,Chloe Kelly,65.8,0.6,63.3,2.5,,,False,False,True,0.0
431,2275127,2a46681d-b104-4b3e-ab54-136a47bca8ae,17,Everton LFC,Carry,,Chloe Kelly,63.3,2.5,82.2,3.2,,,False,False,True,-0.0052642491203730764
435,2275127,906401e0-3fb2-46af-aefe-ef3d32b92392,18,Everton LFC,Pass,Throw-in,Danielle Turner,90.1,0.1,100.3,11.2,,,False,False,True,0.01268376581418637
437,2275127,0e383a23-f36d-4d33-8cc1-000c6cd29e5d,18,Everton LFC,Carry,,Simone Magill,100.3,11.2,98.1,12.1,,,False,False,True,0.0
442,2275127,8cc63fe6-4096-4e8a-9c1e-a88a38359069,18,Reading WFC,Pass,Recovery,Brooke Chaplen,35.3,76.4,37.3,68.0,,,False,False,True,0.0002812121730992887
444,2275127,d645074a-1a7e-4ddc-99e5-c4c88f89146c,18,Reading WFC,Pass,,Fara Williams,37.5,68.7,45.7,78.0,,,False,False,True,-0.003985344665869859
447,2275127,40988cd3-a203-4da1-aa8f-c32cb9d47414,18,Reading WFC,Carry,,Brooke Chaplen,45.7,78.0,41.7,77.1,,,False,False,True,0.00256659875785458
448,2275127,426e984e-da2d-43ff-a81e-0ad00472cbbc,18,Reading WFC,Pass,,Brooke Chaplen,41.7,77.1,42.6,66.5,,,False,False,True,-0.002264467736567358
452,2275127,6f2f96bd-6859-44bc-93ec-eca50777c151,18,Everton LFC,Pass,Free Kick,Gabrielle George,49.8,6.3,54.9,21.2,,,False,False,True,-0.013548982253653002
454,2275127,5f066452-c305-4c14-8523-12b333977edd,18,Everton LFC,Carry,,Maéva Clemaron,54.9,21.2,42.5,21.4,,,False,False,True,-0.0025926106014660232
455,2275127,209fa605-e860-41c8-92b4-4800354295f7,18,Everton LFC,Pass,,Maéva Clemaron,42.5,21.4,64.6,71.7,,,False,False,True,0.0018464641614903462
457,2275127,636edcb7-076a-420e-950d-1246613fa32a,18,Everton LFC,Carry,,Inessa Kaagman,64.6,71.7,69.5,57.5,,,False,False,True,-0.009748712720637685
460,2275127,3f6ff107-00d5-44f8-afa2-8b4cefcf2404,19,Reading WFC,Pass,Free Kick,Grace Moloney,24.6,33.4,31.3,65.4,,,False,False,True,-0.004970668107000969
462,2275127,6a6c13f9-7d7c-4deb-a6d8-aded17900141,19,Reading WFC,Carry,,Kristine Leine,31.3,65.4,45.5,63.8,,,False,False,True,-0.000439712667939479
465,2275127,1df7cfb7-a2a9-45f3-b1f1-5422f47a4fc7,19,Everton LFC,Pass,Recovery,Kika van Es,31.6,41.6,43.6,33.8,,,False,False,True,-0.0009000219029904645
467,2275127,f28403d4-ca49-4086-8a04-2c14d0d4cbfd,19,Everton LFC,Carry,,Maéva Clemaron,43.6,33.8,46.2,34.9,,,False,False,True,-0.003858634042662924
